name;line_id;station_id;Geo Shape;type;num_docks_available;is_installed;date_installed;price;price_navigo;web;project_owner;zdcld;zdcname;insee_code;municipality;x_long;y_lat;Geo Point;Column 45
ROSNY-SUR-SEINE;TRAIN J;643;"{""coordinates"": [1.630219927, 48.99727205], ""type"": ""Point""}";abri;7;true;2020;;NC;NC;CU Grand Paris Seine et Oise;66157;Rosny-sur-Seine;78531;Rosny-sur-Seine;1.630219927;48.99727205;48.99727205, 1.630219927;
ROUGET DE LISLE;TVM,393;134;"{""coordinates"": [2.405044955, 48.76430215], ""type"": ""Point""}";abri;12;true;2017;;NC;NC;Département - Val-de-Marne;69846;Rouget de Lisle;94022;Choisy-le-Roi;2.405044955;48.76430215;48.76430215, 2.405044955;
SAINT-DENIS-PORTE DE PARIS;METRO 13,TRAM 8;775;"{""coordinates"": [2.356911, 48.929305], ""type"": ""Point""}";abri;86;true;2024;;NC;NC;RATP;72323;Saint-Denis;93066;Saint-Denis;2.356911;48.929305;48.929305, 2.356911;
SAINTE-COLOMBE SEPTVEILLES;TRAIN P;1140;"{""coordinates"": [3.256922, 48.529818], ""type"": ""Point""}";consigne;12;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;61961;Sainte-Colombe Septveilles;77404;Sainte-Colombe;3.256922;48.529818;48.529818, 3.256922;
SAINT-MANDE TOURELLE;METRO 1;140;"{""coordinates"": [2.417293627, 48.8467769], ""type"": ""Point""}";abri;10;true;2016;;NC;NC;RATP;71647;Saint-Mandé;94067;Saint-Mandé;2.417293627;48.8467769;48.8467769, 2.417293627;
SAINT-MANDE TOURELLE;METRO 1;139;"{""coordinates"": [2.4202963, 48.8463295], ""type"": ""Point""}";abri;12;true;2016;;NC;NC;RATP;71647;Saint-Mandé;94080;Vincennes;2.4202963;48.8463295;48.8463295, 2.4202963;
SAINT-OUEN-L'AUMONE;RER C,TRAIN H;660;"{""coordinates"": [2.104306, 49.045167], ""type"": ""Point""}";consigne;18;true;2020;30 €;NC;https://portail.cykleo.fr/veligo_cergypontoise;CA - Cergy Pontoise;66803;Saint-Ouen-l'Aumône;95572;Saint-Ouen-l'Aumône;2.104306;49.045167;49.045167, 2.104306;
SAINT-QUENTIN-EN-YVELINES;RER C,TRAIN N,TRAIN U;142;"{""coordinates"": [2.045370415, 48.78611578], ""type"": ""Point""}";abri;6;true;2017;;NC;https://idf-mobilites.fr/sqy-parking-velos;IDFM;63812;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;78423;Montigny-le-Bretonneux;2.045370415;48.78611578;48.78611578, 2.045370415;
BREVAL;GL;675;"{""coordinates"": [1.541894, 48.943745], ""type"": ""Point""}";consigne;12;true;2024;30 €;0 €;https://idf-mobilites.fr/mantois-parking-velos;IDFM;65051;Bréval;78107;Bréval;1.541894;48.943745;48.943745, 1.541894;
SAINT-REMY-LES-CHEVREUSE;RER B;944;"{""coordinates"": [2.0709087, 48.703225], ""type"": ""Point""}";abri;44;true;2023;;NC;NC;RATP;62978;Saint-Rémy-lès-Chevreuse;78575;Saint-Rémy-lès-Chevreuse;2.0709087;48.703225;48.703225, 2.0709087;
SCEAUX;RER B;1001;"{""coordinates"": [2.2971233, 48.7812645], ""type"": ""Point""}";abri;12;true;2024;;NC;NC;RATP;74265;Sceaux;92071;Sceaux;2.2971233;48.7812645;48.7812645, 2.2971233;
SEUGY;TRAIN H;1259;"{""coordinates"": [2.399008, 49.119179], ""type"": ""Point""}";consigne;10;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;67180;Seugy;95594;Seugy;2.399008;49.119179;49.119179, 2.399008;
SUCY-BONNEUIL;RER A;147;"{""coordinates"": [2.508313035, 48.77083527], ""type"": ""Point""}";abri;16;true;2016;;NC;NC;RATP;72929;Sucy - Bonneuil;94071;Sucy-en-Brie;2.508313035;48.77083527;48.77083527, 2.508313035;
VAIRES-TORCY;TRAIN P;538;"{""coordinates"": [2.639524, 48.875709], ""type"": ""Point""}";consigne;40;true;2021;30 €;0 €;https://portail.cykleo.fr/veligo_agglo_pvm;CA - Paris Vallée de la Marne;68419;Vaires - Torcy;77479;Vaires-sur-Marne;2.639524;48.875709;48.875709, 2.639524;
VAL D'EUROPE;RER A;151;"{""coordinates"": [2.771305656, 48.85453966], ""type"": ""Point""}";abri;12;true;2015;;NC;NC;CA - Marne et Gondoire;68266;Val d'Europe;77307;Montévrain;2.771305656;48.85453966;48.85453966, 2.771305656;
VIGNEUX-SUR-SEINE;RER D;201;"{""coordinates"": [2.4141, 48.708], ""type"": ""Point""}";consigne;40;true;2021;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;63071;Vigneux-sur-Seine;91657;Vigneux-sur-Seine;2.4141;48.708;48.708, 2.4141;
VIGNEUX-SUR-SEINE;RER D;202;"{""coordinates"": [2.41405257, 48.70808089], ""type"": ""Point""}";abri;20;true;2021;;NC;NC;SNCF;63071;Vigneux-sur-Seine;91657;Vigneux-sur-Seine;2.41405257;48.70808089;48.70808089, 2.41405257;
VILLENEUVE-LE-ROI;RER C;912;"{""coordinates"": [2.426173, 48.739702], ""type"": ""Point""}";abri;20;true;2023;;NC;NC;SNCF;69625;Villeneuve-le-Roi;94077;Villeneuve-le-Roi;2.426173;48.739702;48.739702, 2.426173;
VILLENEUVE-SAINT-GEORGES;RER D;53;"{""coordinates"": [2.445799331, 48.72988328], ""type"": ""Point""}";abri;44;true;2015;;NC;NC;Département - Val-de-Marne;69568;Villeneuve-Saint-Georges;94078;Villeneuve-Saint-Georges;2.445799331;48.72988328;48.72988328, 2.445799331;
AEROPORT D'ORLY;METRO 14;1349;"{""coordinates"": [2.36227, 48.7277], ""type"": ""Point""}";abri;24;true;2024;;NC;NC;ADP;63284;Orly 1-2-3;91479;Paray-Vieille-Poste;2.36227;48.7277;48.7277, 2.36227;
AEROPORT D'ORLY;METRO 14;1351;"{""coordinates"": [2.3615311, 48.7276932], ""type"": ""Point""}";abri;68;true;2024;;NC;NC;ADP;63284;Orly 1-2-3;91479;Paray-Vieille-Poste;2.3615311;48.7276932;48.7276932, 2.3615311;
ANGERVILLE;TER;1021;"{""coordinates"": [2.00363, 48.31183], ""type"": ""Point""}";consigne;16;true;2023;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;59403;Angerville;91016;Angerville;2.00363;48.31183;48.31183, 2.00363;
ARBORETUM;TRAM 4;1011;"{""coordinates"": [2.560903, 48.898066], ""type"": ""Point""}";abri;22;true - non labellisé;2021;;NC;NC;IDFM;478648;Arboretum;93047;Montfermeil;2.560903;48.898066;48.898066, 2.560903;
ARBORETUM;TRAM 4;1012;"{""coordinates"": [2.562263, 48.897956], ""type"": ""Point""}";abri;12;true - non labellisé;2021;;NC;NC;IDFM;478648;Arboretum;93047;Montfermeil;2.562263;48.897956;48.897956, 2.562263;
ARBORETUM;TRAM 4;1013;"{""coordinates"": [2.562582, 48.897935], ""type"": ""Point""}";abri;12;true - non labellisé;2021;;NC;NC;IDFM;478648;Arboretum;93047;Montfermeil;2.562582;48.897935;48.897935, 2.562582;
ATHIS-MONS;RER C;871;"{""coordinates"": [2.4037, 48.7125], ""type"": ""Point""}";consigne;40;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;63134;Athis-Mons;91027;Athis-Mons;2.4037;48.7125;48.7125, 2.4037;
BAGNEAUX-SUR-LOING;TRAIN R;16;"{""coordinates"": [2.703306, 48.230358], ""type"": ""Point""}";abri;10;true;2022;;NC;NC;CC - Pays de Nemours;61145;Bagneaux-sur-Loing;77016;Bagneaux-sur-Loing;2.703306;48.230358;48.230358, 2.703306;
BAGNEUX;RER B;69;"{""coordinates"": [2.320874435, 48.79328357], ""type"": ""Point""}";abri;30;true;2016;;NC;NC;RATP;70210;Bagneux;94016;Cachan;2.320874435;48.79328357;48.79328357, 2.320874435;
BERAULT;METRO 1;70;"{""coordinates"": [2.4303423, 48.84543657], ""type"": ""Point""}";abri;12;true;2023;;NC;NC;RATP;71650;Bérault;94080;Vincennes;2.4303423;48.84543657;48.84543657, 2.4303423;
BOIGNEVILLE;RER D;974;"{""coordinates"": [2.378849, 48.34245], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;59420;Boigneville;91069;Boigneville;2.378849;48.34245;48.34245, 2.378849;
LE MEE;RER D;743;"{""coordinates"": [2.624128409, 48.54040453], ""type"": ""Point""}";consigne;20;true;2024;30 €;0 €;https://idf-mobilites.fr/melun-parking-velos;IDFM;62003;Le Mée;77285;Le Mée-sur-Seine;2.624128409;48.54040453;48.54040453, 2.624128409;
BOIS-LE-ROI;TRAIN R;58;"{""coordinates"": [2.6913, 48.4757], ""type"": ""Point""}";consigne;40;true;2016;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;61727;Bois-le-Roi;77037;Bois-le-Roi;2.6913;48.4757;48.4757, 2.6913;
BOIS-LE-ROI;TRAIN R;528;"{""coordinates"": [2.6913, 48.4757], ""type"": ""Point""}";consigne;72;true;2020;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;61727;Bois-le-Roi;77037;Bois-le-Roi;2.6913;48.4757;48.4757, 2.6913;
BOIS-LE-ROI;TRAIN R;926;"{""coordinates"": [2.692442, 48.475554], ""type"": ""Point""}";abri;8;true;2024;;NC;NC;SNCF;61727;Bois-le-Roi;77037;Bois-le-Roi;2.692442;48.475554;48.475554, 2.692442;
BOUTIGNY-SUR-ESSONNE;RER D;921;"{""coordinates"": [2.3765, 48.4348], ""type"": ""Point""}";consigne;10;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;59565;Boutigny;91099;Boutigny-sur-Essonne;2.3765;48.4348;48.4348, 2.3765;
BUSSY-SAINT-GEORGES;RER A;421;"{""coordinates"": [2.712285, 48.83702], ""type"": ""Point""}";abri;8;true;2024;;NC;NC;CA - Marne et Gondoire;68105;Bussy-Saint-Georges;77058;Bussy-Saint-Georges;2.712285;48.83702;48.83702, 2.712285;
CHAMPAGNE-SUR-OISE;TRAIN H;1152;"{""coordinates"": [2.241891, 49.135992], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;67241;Champagne-sur-Oise;95134;Champagne-sur-Oise;2.241891;49.135992;49.135992, 2.241891;
CHANTELOUP-LES-VIGNES;TRAIN J;60;"{""coordinates"": [2.027858137, 48.97052555], ""type"": ""Point""}";abri;20;true;2015;;NC;NC;CU Grand Paris Seine et Oise;65443;Chanteloup-les-Vignes;78138;Chanteloup-les-Vignes;2.027858137;48.97052555;48.97052555, 2.027858137;
CHATILLON-MONTROUGE;METRO 13,TRAM 6;311;"{""coordinates"": [2.300884548, 48.81046749], ""type"": ""Point""}";abri;24;true;2023;;NC;NC;EPT - Vallée Sud Grand Paris;461505;Châtillon-Montrouge;92020;Châtillon;2.300884548;48.81046749;48.81046749, 2.300884548;
CHATOU - CROISSY;RER A;685;"{""coordinates"": [2.0589669, 66.4035356], ""type"": ""Point""}";abri;140;true;2024;;NC;NC;RATP;64483;Chatou - Croissy;78146;Chatou;2.0589669;66.4035356;66.4035356, 2.0589669;
CHILLY-MAZARIN;TRAM 12;879;"{""coordinates"": [2.308617, 48.700642], ""type"": ""Point""}";abri;12;true;2024;;NC;NC;SNCF;62939;Chilly-Mazarin;91161;Chilly-Mazarin;2.308617;48.700642;48.700642, 2.308617;
CLAMART;TRAIN N;630;"{""coordinates"": [2.2721328, 48.8139372], ""type"": ""Point""}";consigne;40;true;2021;30 €;0 €;https://abris-velos.valleesud.fr/accueil;EPT - Vallée Sud Grand Paris;70505;Clamart;92023;Clamart;2.2721328;48.8139372;48.8139372, 2.2721328;
COMBS-LA-VILLE-QUINCY;RER D;6;"{""coordinates"": [2.547344947, 48.66710868], ""type"": ""Point""}";consigne;108;true;2014;10 €;10 €;https://www.grandparissud.fr/app/uploads/2023/07/VELIGO_COMBS-LA-VILLE_QUINCY.pdf;CA - Grand Paris Sud;62558;Combs-la-Ville - Quincy;77122;Combs-la-Ville;2.547344947;48.66710868;48.66710868, 2.547344947;
LIEUSAINT-MOISSY;RER D,TZEN 1;747;"{""coordinates"": [2.568333, 48.628039], ""type"": ""Point""}";consigne;60;true;2024;30 €;0 €;https://idf-mobilites.fr/senart-parking-velos;IDFM;62412;Lieusaint - Moissy;77251;Lieusaint;2.568333;48.628039;48.628039, 2.568333;
COTEAUX-BEAUCLAIR;METRO 11;1041;"{""coordinates"": [2.4667847, 48.8816219], ""type"": ""Point""}";abri;28;true;2024;;NC;NC;RATP;99999007;Coteaux-Beauclair;93064;Rosny-sous-Bois;2.4667847;48.8816219;48.8816219, 2.4667847;
COTEAUX-BEAUCLAIR;METRO 11;1040;"{""coordinates"": [2.4674089, 48.8821901], ""type"": ""Point""}";abri;30;true;2024;;NC;NC;RATP;99999007;Coteaux-Beauclair;93064;Rosny-sous-Bois;2.4674089;48.8821901;48.8821901, 2.4674089;
CRETEIL-UNIVERSITE;METRO 8;254;"{""coordinates"": [2.4502812, 48.7893365], ""type"": ""Point""}";abri;12;true;2020;;NC;NC;RATP;70172;Créteil - Université;94028;Créteil;2.4502812;48.7893365;48.7893365, 2.4502812;
DOCTEUR TENINE;TVM;214;"{""coordinates"": [2.319333, 48.760417], ""type"": ""Point""}";abri;12;true;2020;;NC;NC;Département - Val-de-Marne;69792;Docteur Ténine / Pasteur / Tuilerie;94034;Fresnes;2.319333;48.760417;48.760417, 2.319333;
EGLISE DE PANTIN;METRO 5;149;"{""coordinates"": [2.4134073, 48.8932416], ""type"": ""Point""}";abri;18;true;2023;;NC;NC;RATP;72024;Église de Pantin;93055;Pantin;2.4134073;48.8932416;48.8932416, 2.4134073;
ETRECHY;RER C;1091;"{""coordinates"": [2.19419, 48.493691], ""type"": ""Point""}";abri;8;true;2024;;NC;NC;SNCF;59678;Étréchy;91226;Étréchy;2.19419;48.493691;48.493691, 2.19419;
FONTENAY-SOUS-BOIS;RER A;730;"{""coordinates"": [2.465280665, 48.84338776], ""type"": ""Point""}";consigne;120;true;2024;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;RATP;71630;Fontenay-sous-Bois;94033;Fontenay-sous-Bois;2.465280665;48.84338776;48.84338776, 2.465280665;
GARCHES-MARNES-LA-COQUETTE;TRAIN L;573;"{""coordinates"": [2.187129, 48.838549], ""type"": ""Point""}";abri;28;true;2020;;NC;NC;Garches;70713;Garches - Marnes-la-Coquette;92033;Garches;2.187129;48.838549;48.838549, 2.187129;
GARGAN;TRAM 4;428;"{""coordinates"": [2.51675, 48.907374], ""type"": ""Point""}";consigne;32;true;2022;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;IDFM;73360;Gargan;93046;Livry-Gargan;2.51675;48.907374;48.907374, 2.51675;
GARGENVILLE;TRAIN J;230;"{""coordinates"": [1.808907769, 48.98297973], ""type"": ""Point""}";abri;20;true;2019;;NC;NC;SNCF;65732;Gargenville;78267;Gargenville;1.808907769;48.98297973;48.98297973, 1.808907769;
GRAVIGNY BALIZY;TRAM 12;810;"{""coordinates"": [2.317449, 48.685288], ""type"": ""Point""}";consigne;16;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;62667;Gravigny Balizy;91345;Longjumeau;2.317449;48.685288;48.685288, 2.317449;
GRETZ-ARMAINVILLIERS;RER E;1057;"{""coordinates"": [2.727494, 48.745186], ""type"": ""Point""}";abri;20;true;2023;;NC;NC;SNCF;67658;Gretz-Armainvilliers;77215;Gretz-Armainvilliers;2.727494;48.745186;48.745186, 2.727494;
GROS NOYER SAINT PRIX;TRAIN H;822;"{""coordinates"": [2.25871, 48.997455], ""type"": ""Point""}";abri;28;true;2023;;NC;NC;CA - Val Parisis;66063;Gros Noyer Saint-Prix;#N/A;Ermont - Eaubonne;2.25871;48.997455;48.997455, 2.25871;
HOPITAL BECLERE;TRAM 6,TRAM 10;339;"{""coordinates"": [2.253209377, 48.78826341], ""type"": ""Point""}";consigne;20;true;2023;30 €;0 €;https://abris-velos.valleesud.fr/accueil;EPT - Vallée Sud Grand Paris;423879;Hôpital Béclère;92023;Clamart;2.253209377;48.78826341;48.78826341, 2.253209377;
IVRY-SUR-SEINE;RER C;888;"{""coordinates"": [2.391356587, 48.81402237], ""type"": ""Point""}";abri;42;true;2023;;NC;NC;SNCF;424396;Ivry-sur-Seine;94041;Ivry-sur-Seine;2.391356587;48.81402237;48.81402237, 2.391356587;
JOINVILLE-LE-PONT;RER A;161;"{""coordinates"": [2.464371641, 48.82008178], ""type"": ""Point""}";abri;14;true;2017;;NC;NC;RATP;70640;Joinville-le-Pont;94042;Joinville-le-Pont;2.464371641;48.82008178;48.82008178, 2.464371641;
BOIS DE SAINT-EUTROPE;TRAM 12;620;"{""coordinates"": [2.395734053, 48.63368883], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;IDFM;99999014;BOIS DE SAINT-ETROPE;91521;Ris-Orangis;2.395734053;48.63368883;48.63368883, 2.395734053;
FERME NEUVE;TRAM 12;619;"{""coordinates"": [2.383274, 48.652116], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;IDFM;73787;La Ferme;91286;Grigny;2.383274;48.652116;48.652116, 2.383274;
LA FRETTE-MONTIGNY;TRAIN J;874;"{""coordinates"": [2.180005, 48.980451], ""type"": ""Point""}";abri;14;true;2024;;NC;NC;CA - Val Parisis;65659;La Frette - Montigny;95257;La Frette-sur-Seine;2.180005;48.980451;48.980451, 2.180005;
LA FRETTE-MONTIGNY;TRAIN J;818;"{""coordinates"": [2.179989, 48.980482], ""type"": ""Point""}";consigne;20;true;2024;30 €;0 €;https://velo.valparisis.fr/;CA - Val Parisis;65659;La Frette - Montigny;95257;La Frette-sur-Seine;2.179989;48.980482;48.980482, 2.179989;
LA PLAINE-STADE DE FRANCE;RER B;157;"{""coordinates"": [2.362126183, 48.91827436], ""type"": ""Point""}";abri;14;true;2017;;NC;NC;SNCF;72211;La Plaine Stade de France;93066;Saint-Denis;2.362126183;48.91827436;48.91827436, 2.362126183;
LA VERRIERE;TRAIN N,TRAIN U;735;"{""coordinates"": [1.944371, 48.755273], ""type"": ""Point""}";consigne;40;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;63426;La Verrière;78644;La Verrière;1.944371;48.755273;48.755273, 1.944371;
LA VERRIERE;TRAIN N,TRAIN U;804;"{""coordinates"": [1.944294, 48.7554778], ""type"": ""Point""}";consigne;52;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;63426;La Verrière;78644;La Verrière;1.944294;48.7554778;48.7554778, 1.944294;
LA VERRIERE;TRAIN N,TRAIN U;715;"{""coordinates"": [1.942778, 48.755278], ""type"": ""Point""}";abri;46;true;2024;;NC;NC;CA - Saint-Quentin-en-Yvelines;63426;La Verrière;78644;La Verrière;1.942778;48.755278;48.755278, 1.942778;
LAPLACE;RER B;734;"{""coordinates"": [2.33443, 48.808693], ""type"": ""Point""}";abri;56;true;2024;;NC;NC;RATP;70427;Laplace;94003;Arcueil;2.33443;48.808693;48.808693, 2.33443;
LE PETIT FRESNES;TVM;217;"{""coordinates"": [2.324939, 48.758451], ""type"": ""Point""}";abri;12;true;2020;;NC;NC;Département - Val-de-Marne;99999025;LE PETIT FRESNES;94034;Fresnes;2.324939;48.758451;48.758451, 2.324939;
BURES-SUR-YVETTE;RER B;677;"{""coordinates"": [2.162994, 48.695546], ""type"": ""Point""}";abri;14;true;2021;;NC;NC;IDFM;62851;Bures-sur-Yvette;91122;Bures-sur-Yvette;2.162994;48.695546;48.695546, 2.162994;
LE VESINET-LE PECQ;RER A;153;"{""coordinates"": [2.121823966, 48.89888697], ""type"": ""Point""}";abri;160;true;2015;;NC;NC;CA - Saint Germain Boucles de Seine;64582;Le Vésinet - Le Pecq;78650;Le Vésinet;2.121823966;48.89888697;48.89888697, 2.121823966;
LES AGNETTES;METRO 13;592;"{""coordinates"": [2.28598, 48.92321], ""type"": ""Point""}";abri;14;true;2023;;NC;NC;RATP;72240;Les Agnettes;92004;Asnières-sur-Seine;2.28598;48.92321;48.92321, 2.28598;
LES BOULLEREAUX-CHAMPIGNY;RER E;158;"{""coordinates"": [2.511374377, 48.82523958], ""type"": ""Point""}";abri;20;true;2017;;NC;NC;Département - Val-de-Marne;73098;Les Boullereaux Champigny;94017;Champigny-sur-Marne;2.511374377;48.82523958;48.82523958, 2.511374377;
LE GUICHET;RER B;740;"{""coordinates"": [2.190911, 48.704646], ""type"": ""Point""}";consigne;22;true;2021;30 €;0 €;https://diwio.fr/saclay-parking-velos-iledefrance-mobilites;IDFM;63025;Le Guichet;91471;Orsay;2.190911;48.704646;48.704646, 2.190911;
LIMAY;TRAIN J;232;"{""coordinates"": [1.747535894, 48.98450861], ""type"": ""Point""}";abri;20;true;2019;;NC;NC;SNCF;65788;Limay;78335;Limay;1.747535894;48.98450861;48.98450861, 1.747535894;
LISIERE-PEREIRE;TRAM 13;1033;"{""coordinates"": [2.072559, 48.902798], ""type"": ""Point""}";abri;10;true - non labellisé non financé;2022;;NC;NC;;64622;Lisière Pereire;78551;Saint-Germain-en-Laye;2.072559;48.902798;48.902798, 2.072559;
LISIERE-PEREIRE;TRAM 13;1034;"{""coordinates"": [2.073095, 48.903449], ""type"": ""Point""}";abri;20;true - non labellisé non financé;2022;;NC;NC;;64622;Lisière Pereire;78551;Saint-Germain-en-Laye;2.073095;48.903449;48.903449, 2.073095;
LOGNES;RER A;23;"{""coordinates"": [2.633552338, 48.83927517], ""type"": ""Point""}";consigne;40;true;2015;30 €;0 €;https://portail.cykleo.fr/veligo_agglo_pvm;CA - Paris Vallée de la Marne;68123;Lognes;77258;Lognes;2.633552338;48.83927517;48.83927517, 2.633552338;
LOGNES;RER A;936;"{""coordinates"": [2.6335778, 48.8390451], ""type"": ""Point""}";abri;12;true;2023;;NC;NC;RATP;68123;Lognes;77258;Lognes;2.6335778;48.8390451;48.8390451, 2.6335778;
LOUISE MICHEL;METRO 3;937;"{""coordinates"": [2.2880657, 48.888761], ""type"": ""Point""}";abri;12;true;2023;;NC;NC;RATP;73667;Louise Michel;92044;Levallois-Perret;2.2880657;48.888761;48.888761, 2.2880657;
LES PORTES DE SAINT-CYR;TRAM 13;1026;"{""coordinates"": [2.076939, 48.806262], ""type"": ""Point""}";abri;32;true;2022;;NC;NC;IDFM;480952;Les Portes de Saint-Cyr;78646;Versailles;2.076939;48.806262;48.806262, 2.076939;
MAISONS-ALFORT-LES JUILLIOTTES;METRO 8;159;"{""coordinates"": [2.447172, 48.802818], ""type"": ""Point""}";abri;10;true;2017;;NC;NC;RATP;70358;Maisons-Alfort - Les Juilliottes;94046;Maisons-Alfort;2.447172;48.802818;48.802818, 2.447172;
MAISONS-ALFORT-LES JUILLIOTTES;METRO 8;244;"{""coordinates"": [2.44681255, 48.80255657], ""type"": ""Point""}";abri;24;true;2019;;NC;NC;RATP;70358;Maisons-Alfort - Les Juilliottes;94046;Maisons-Alfort;2.44681255;48.80255657;48.80255657, 2.44681255;
MALAKOFF - PLATEAU DE VANVES;METRO 13;797;"{""coordinates"": [2.298616, 48.822897], ""type"": ""Point""}";consigne;76;true;2023;30 €;0 €;https://abris-velos.valleesud.fr/accueil;EPT - Vallée Sud Grand Paris;73766;Malakoff - Plateau de Vanves;92046;Malakoff;2.298616;48.822897;48.822897, 2.298616;
MAREIL-MARLY;TRAM 13;1029;"{""coordinates"": [2.079411386, 48.88103009], ""type"": ""Point""}";abri;12;true;2022;;NC;NC;IDFM;73602;Mareil-Marly;78367;Mareil-Marly;2.079411386;48.88103009;48.88103009, 2.079411386;
MARLES-EN-BRIE;TRAIN P;805;"{""coordinates"": [2.867845, 48.733885], ""type"": ""Point""}";consigne;20;true;2022;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;67604;Marles-en-Brie;77229;La Houssaye-en-Brie;2.867845;48.733885;48.733885, 2.867845;
SAINT-QUENTIN-EN-YVELINES;RER C,TRAIN N,TRAIN U;42;"{""coordinates"": [2.045215991, 48.78687576], ""type"": ""Point""}";consigne;250;true;2017;30 €;0 €;https://idf-mobilites.fr/sqy-parking-velos;IDFM;63812;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;78423;Montigny-le-Bretonneux;2.045215991;48.78687576;48.78687576, 2.045215991;
MAURICE AUDIN;TRAM 4;1003;"{""coordinates"": [2.538065, 48.908471], ""type"": ""Point""}";abri;12;true - non labellisé;2021;;NC;NC;IDFM;73364;Maurice Audin;93014;Clichy-sous-Bois;2.538065;48.908471;48.908471, 2.538065;
MEAUX;TRAIN P;78;"{""coordinates"": [2.8738, 48.9577], ""type"": ""Point""}";consigne;20;true;2018;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;68963;Meaux;77284;Meaux;2.8738;48.9577;48.9577, 2.8738;
MONNERVILLE;TER;1170;"{""coordinates"": [2.031877, 48.348334], ""type"": ""Point""}";abri;10;true;2024;;NC;NC;SNCF;59429;Monnerville;91414;Monnerville;2.031877;48.348334;48.348334, 2.031877;
MONTFORT-L'AMAURY-MERE;TRAIN N;899;"{""coordinates"": [1.8152003, 48.802604], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;63955;Montfort-l'Amaury - Méré;78389;Méré;1.8152003;48.802604;48.802604, 1.8152003;
MONTGERON-CROSNE;RER D;25;"{""coordinates"": [2.459615285, 48.7093029], ""type"": ""Point""}";abri;10;true;2014;;NC;NC;Montgeron;63072;Montgeron - Crosne;91421;Montgeron;2.459615285;48.7093029;48.7093029, 2.459615285;
MONTREUIL;TRAIN L;399;"{""coordinates"": [2.1516, 48.8067], ""type"": ""Point""}";consigne;14;true;2019;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;63989;Montreuil;78646;Versailles;2.1516;48.8067;48.8067, 2.1516;
MONTSOULT-MAFFLIERS;TRAIN H;1067;"{""coordinates"": [2.322781, 49.066463], ""type"": ""Point""}";abri;50;true;2024;;NC;NC;SNCF;67000;Montsoult - Maffliers;95430;Montsoult;2.322781;49.066463;49.066463, 2.322781;
MUSEE DE SEVRES;TRAM 2;123;"{""coordinates"": [2.225241524, 48.82864076], ""type"": ""Point""}";abri;32;true;2017;;NC;NC;EPT - Grand Paris Seine Ouest;70692;Musée de Sèvres;93071;Sevran;2.225241524;48.82864076;48.82864076, 2.225241524;
NANTEUIL-SAACY;TRAIN P;1258;"{""coordinates"": [3.220385, 48.973852], ""type"": ""Point""}";abri;10;true;2023;;NC;NC;SNCF;69072;Nanteuil - Saâcy;77397;Saâcy-sur-Marne;3.220385;48.973852;48.973852, 3.220385;
NEUILLY-PLAISANCE;RER A;691;"{""coordinates"": [2.514025, 48.853294], ""type"": ""Point""}";abri;10;true;2023;;NC;NC;RATP;73190;Neuilly-Plaisance;93049;Neuilly-Plaisance;2.514025;48.853294;48.853294, 2.514025;
NEUVILLE UNIVERSITE;RER A,TRAIN L;27;"{""coordinates"": [2.079111149, 49.01435772], ""type"": ""Point""}";consigne;32;true;2012;30 €;30 €;https://portail.cykleo.fr/veligo_cergypontoise;CA - Cergy Pontoise;66436;Neuville Université;95450;Neuville-sur-Oise;2.079111149;49.01435772;49.01435772, 2.079111149;
NOGENT-SUR-MARNE;RER A;1358;"{""coordinates"": [2.471550225, 48.83449297], ""type"": ""Point""}";abri;14;true;2023;;NC;NC;RATP;71590;Nogent-sur-Marne;94052;Nogent-sur-Marne;2.471550225;48.83449297;48.83449297, 2.471550225;
